iso_o,iso_d,dist
USA,SLB,13708.61
USA,SLE,6947.481
USA,SLV,3355.771
USA,SMR,6777.457
USA,SOM,12283
USA,SPM,1573.979
USA,STP,9221.021
USA,SUR,4309.072
USA,SVK,6852.755
USA,SVN,6796.301
USA,SWE,6322.853
USA,SWZ,13114.1
USA,SYC,13599.33
USA,SYR,9115.136
USA,TCA,2163.191
USA,TCD,9052.158
USA,TGO,8335.612
USA,THA,13943.4
USA,TJK,10426.23
USA,TKL,11341.68
USA,TKM,10024.92
USA,TMP,15962.92
USA,TON,12455.56
USA,TTO,3569.325
USA,TUN,7023.072
USA,TUR,8070.75
USA,TUV,12047.3
USA,TWN,12532.54
USA,TZA,12470.74
USA,UGA,11381.89
USA,UKR,7515.91
USA,URY,8617.354
USA,USA,1161.074
USA,UZB,10179.66
USA,VCT,3308.9
USA,VEN,3428.63
USA,VGB,2638.875
USA,VNM,13159.26
USA,VUT,13612.16
USA,WLF,11999.86
USA,WSM,13049.8
USA,YEM,11120.31
USA,YUG,7266.376
USA,ZAF,12581.72
USA,ZAR,10270.25
USA,ZMB,12156.13
USA,ZWE,12552.13
UZB,ABW,12732.29
UZB,AFG,751.2709
UZB,AGO,7977.375
UZB,AIA,11788.01
UZB,ALB,4072.698
UZB,AND,5456.436
UZB,ANT,12705.33
UZB,ARE,2318.684
UZB,ARG,15457.45
UZB,ARM,2081.25
UZB,ATG,11809.47
UZB,AUS,11828.84
UZB,AUT,4164.072
UZB,AZE,1628.19
UZB,BDI,6402.651
UZB,BEL,4955.126
UZB,BEN,7606.976
UZB,BFA,7521.824
UZB,BGD,2771.943
UZB,BGR,3755.781
UZB,BHR,2392.187
UZB,BHS,11882.49
UZB,BIH,4106.905
UZB,BLR,3370.359
UZB,BLZ,13141.06
UZB,BMU,10585.47
UZB,BOL,15121.53
UZB,BRA,13836.31
UZB,BRB,12024.02
UZB,BRN,6077.023
UZB,BTN,2416.338
UZB,BWA,8598.188
UZB,CAF,6483.97
UZB,CAN,10073.93
UZB,CCK,6622.816
UZB,CHE,4848.864
UZB,CHL,16416.31
UZB,CHN,3943.621
UZB,CIV,8227.005
UZB,CMR,7075.855
UZB,COG,7447.625
UZB,COK,14947.53
UZB,COL,13768.9
UZB,COM,6465.828
UZB,CPV,9151.109
UZB,CRI,13706.95
UZB,CUB,12292.66
UZB,CXR,6860.507
UZB,CYM,12641.5
UZB,CYP,3185.975
UZB,CZE,4270.401
UZB,DEU,4760.258
UZB,DJI,4166.667
UZB,DMA,11945.08
UZB,DNK,4333.93
UZB,DOM,12152.6
UZB,DZA,5604.569
UZB,ECU,14430.28
UZB,EGY,3619.406
UZB,ERI,4102.876
UZB,ESH,7464.964
UZB,ESP,5948.543
UZB,EST,3648.595
UZB,ETH,4665.527
UZB,FIN,3654.514
UZB,FJI,12923.62
UZB,FLK,15913.31
UZB,FRA,5153.064
UZB,FRO,5353.148
UZB,FSM,9429.306
UZB,GAB,7513.973
UZB,GBR,5240.294
UZB,GEO,2027.993
UZB,GHA,7898.01
UZB,GIB,6299.589
UZB,GIN,8898.31
UZB,GLP,11904.84
UZB,GMB,8691.929
UZB,GNB,8723.467
UZB,GNQ,7298.994
UZB,GRC,3871.029
UZB,GRD,12255.43
UZB,GRL,7214.941
UZB,GTM,13471.49
UZB,GUF,12196.13
UZB,GUY,12471.42
UZB,HKG,4682.091
UZB,HND,13413.79
UZB,HRV,4246.186
UZB,HTI,12285.19
UZB,HUN,3979.094
UZB,IDN,6513.424
UZB,IND,1584.103
UZB,IRL,5574.103
UZB,IRN,1666.445
UZB,IRQ,2354.829
UZB,ISL,6017.923
UZB,ISR,3216.192
UZB,ITA,4633.52
UZB,JAM,12567.74
UZB,JOR,3126.631
UZB,JPN,6007.851
UZB,KAZ,673.882
UZB,KEN,5753.808
UZB,KGZ,480.2868
UZB,KHM,4794.727
UZB,KIR,11074.06
UZB,KNA,11851.04
UZB,KOR,4896.334
UZB,KWT,2330.281
UZB,LAO,4099.601
UZB,LBN,3065.163
UZB,LBR,8715.308
UZB,LBY,4988.66
UZB,LCA,12033.36
UZB,LKA,3966.061
UZB,LSO,8952.566
UZB,LTU,3522.475
UZB,LUX,4863.993
UZB,LVA,3632.347
UZB,MAC,4633.761
UZB,MAR,6536.154
UZB,MDA,3250.834
UZB,MDG,7058.207
UZB,MDV,4150.944
UZB,MEX,13174.14
UZB,MHL,10481.29
UZB,MKD,3920.355
UZB,MLI,8026.377
UZB,MLT,4716.46
UZB,MMR,3751.04
UZB,MNG,3041.947
UZB,MNP,7792.094
UZB,MOZ,8382.563
UZB,MRT,8303.74
UZB,MSR,11872.49
UZB,MTQ,11988.07
UZB,MUS,6943.749
UZB,MWI,7144.317
UZB,MYS,5342.154
UZB,NAM,8907.479
UZB,NCL,12212.29
UZB,NER,7123.533
UZB,NFK,12782.58
UZB,NGA,7525.312
UZB,NIC,13583.67
UZB,NIU,13958.59
UZB,NLD,4880.046
UZB,NOR,4434.839
UZB,NPL,2105.313
UZB,NRU,10699.58
UZB,NZL,14159.8
UZB,OMN,2197.5
UZB,PAK,913.6255
UZB,PAL,3272.918
UZB,PAN,13593.67
UZB,PCN,17498.98
UZB,PER,15419.83
UZB,PHL,5778.971
UZB,PLW,7419.794
UZB,PNG,9720.042
UZB,POL,3794.505
UZB,PRI,11950.72
UZB,PRK,4733.597
UZB,PRT,6446.564
UZB,PRY,14867.43
UZB,PYF,15496.85
UZB,QAT,2416.455
UZB,REU,7059.729
UZB,ROM,3493.961
UZB,RUS,2789.856
UZB,RWA,6224.107
UZB,SAU,2780.1
UZB,SDN,4535.731
UZB,SEN,8674.801
UZB,SGP,5645.371
UZB,SHN,9970.888
UZB,SLB,10770.98
UZB,SLE,8768.507
UZB,SLV,13527.82
UZB,SMR,4563.859
UZB,SOM,4979.208
UZB,SPM,8855.832
UZB,STP,7740.976
UZB,SUR,12335
UZB,SVK,4106.411
UZB,SVN,4350.063
UZB,SWE,4018.939
UZB,SWZ,8486.73
UZB,SYC,5296.631
UZB,SYR,3014.957
UZB,TCA,11941.34
UZB,TCD,6161.146
UZB,TGO,7720.32
UZB,THA,4305.71
UZB,TJK,294.7517
UZB,TKL,13069.69
UZB,TKM,998.694
UZB,TMP,7983.992
UZB,TON,13657.05
UZB,TTO,12367.77
UZB,TUN,5025.17
UZB,TUR,3343.881
UZB,TUV,12307.65
UZB,TWN,5109.984
UZB,TZA,6163.407
UZB,UGA,5857.336
UZB,UKR,3128.88
UZB,URY,15276.66
UZB,USA,10179.66
UZB,UZB,251.5833
UZB,VCT,12122.12
UZB,VEN,12722.76
UZB,VGB,11860.38
UZB,VNM,4109.179
UZB,VUT,12054.37
UZB,WLF,13036.71
UZB,WSM,12065.4
UZB,YEM,3750.189
UZB,YUG,3922.494
UZB,ZAF,9848.628
UZB,ZAR,7448.307
UZB,ZMB,7591.374
UZB,ZWE,7664.581
VCT,ABW,964.7043
VCT,AFG,12577.82
VCT,AGO,8587.411
VCT,AIA,591.869
VCT,ALB,8309.629
VCT,AND,6801.578
VCT,ANT,845.0714
VCT,ARE,11886.66
VCT,ARG,5335.351
VCT,ARM,10363.68
VCT,ATG,442.4938
VCT,AUS,16034.79
VCT,AUT,8009.796
VCT,AZE,10779.8
VCT,BDI,10161.95
VCT,BEL,7173.786
VCT,BEN,7016.3
VCT,BFA,6450.635
VCT,BGD,14894.06
VCT,BGR,8583.063
VCT,BHR,11461.09
VCT,BHS,2144.512
VCT,BIH,8179.613
VCT,BLR,8751.85
VCT,BLZ,2991.535
VCT,BMU,2156.663
VCT,BOL,3392.413
VCT,BRA,4386.27
VCT,BRB,175.5685
VCT,BRN,17972.38
VCT,BTN,14524.06
VCT,BWA,10346.38
VCT,CAF,8807.499
VCT,CAN,3806.961
VCT,CCK,17653.3
VCT,CHE,7332.409
VCT,CHL,5293.2
VCT,CHN,14117.08
VCT,CIV,6333.329
VCT,CMR,8051.251
VCT,COG,8665.436
VCT,COK,11413.56
VCT,COL,1793.801
VCT,COM,11859.28
VCT,CPV,4073.677
VCT,CRI,2514.076
VCT,CUB,2492.941
VCT,CXR,18579.06
VCT,CYM,2255.529
VCT,CYP,9583.885
VCT,CZE,7873.772
VCT,DEU,7366.903
VCT,DJI,11242.39
VCT,DMA,234.2877
VCT,DNK,7793.744
VCT,DOM,1088.63
VCT,DZA,6855.964
VCT,ECU,2421.514
VCT,EGY,9520.079
VCT,ERI,10684.8
VCT,ESH,5219.849
VCT,ESP,6332.693
VCT,EST,8528.568
VCT,ETH,10862.04
VCT,FIN,8537.808
VCT,FJI,13643.75
VCT,FLK,7230.722
VCT,FRA,6989.701
VCT,FRO,6917.343
VCT,FSM,15128.52
VCT,GAB,7912.114
VCT,GBR,6882.857
VCT,GEO,10329.31
VCT,GHA,6735.831
VCT,GIB,6105.103
VCT,GIN,4977.298
VCT,GLP,316.2554
VCT,GMB,4821.552
VCT,GNB,4948.042
VCT,GNQ,7759.33
VCT,GRC,8681.436
VCT,GRD,137.3306
VCT,GRL,5721.985
VCT,GTM,3165.425
VCT,GUF,1342.217
VCT,GUY,790.9217
VCT,HKG,16054.43
VCT,HND,2812.462
VCT,HRV,7979.549
VCT,HTI,1328.54
VCT,HUN,8211.371
VCT,IDN,18499.46
VCT,IND,13580.86
VCT,IRL,6553.755
VCT,IRN,11117.09
VCT,IRQ,10618.36
VCT,ISL,6423.485
VCT,ISR,9793.275
VCT,ITA,7699.338
VCT,JAM,1750.245
VCT,JOR,9903.547
VCT,JPN,14163.36
VCT,KAZ,12447.85
VCT,KEN,10923.58
VCT,KGZ,12338.99
VCT,KHM,16879.95
VCT,KIR,13817.28
VCT,KNA,481.5636
VCT,KOR,14325.65
VCT,KWT,11091.59
VCT,LAO,16137.21
VCT,LBN,9809.844
VCT,LBR,5578.853
VCT,LBY,7774.772
VCT,LCA,94.83208
VCT,LKA,15185.8
VCT,LSO,10609.54
VCT,LTU,8601.138
VCT,LUX,7277.035
VCT,LVA,8506.809
VCT,MAC,16045.4
VCT,MAR,5931.973
VCT,MDA,8951.922
VCT,MDG,12431.94
VCT,MDV,14668.17
VCT,MEX,4102.243
VCT,MHL,13811.45
VCT,MKD,8440.282
VCT,MLI,5765.272
VCT,MLT,7887.167
VCT,MMR,15873.15
VCT,MNG,13131.74
VCT,MNP,15695.47
VCT,MOZ,11030.32
VCT,MRT,4870.371
VCT,MSR,403.6381
VCT,MTQ,156.6594
VCT,MUS,13489.73
VCT,MWI,10901.57
VCT,MYS,17414.7
VCT,NAM,9415.521
VCT,NCL,14900.21
VCT,NER,6835.222
VCT,NFK,14673.29
VCT,NGA,7118.082
VCT,NIC,2723.822
VCT,NIU,12428.78
VCT,NLD,7242.886
VCT,NOR,7746.7
VCT,NPL,14225.42
VCT,NRU,14543.05
VCT,NZL,13723.13
VCT,OMN,12315.81
VCT,PAK,12922.29
VCT,PAL,9778.505
VCT,PAN,2049.704
VCT,PCN,8592.961
VCT,PER,3313.184
VCT,PHL,16928.41
VCT,PLW,17163.04
VCT,PNG,16914.78
VCT,POL,8332.354
VCT,PRI,784.1083
VCT,PRK,14178.43
VCT,PRT,5838.064
VCT,PRY,4296.914
VCT,PYF,10283.51
VCT,QAT,11584.51
VCT,REU,13283.19
VCT,ROM,8785.107
VCT,RUS,9354.66
VCT,RWA,10206.86
VCT,SAU,11159.39
VCT,SDN,10019.48
VCT,SEN,4725.513
VCT,SGP,17729.53
VCT,SHN,6916.742
VCT,SLB,15525.21
VCT,SLE,5260.001
VCT,SLV,3022.682
VCT,SMR,7703.08
VCT,SOM,11757.64
VCT,SPM,3754.894
VCT,STP,7625.432
VCT,SUR,1048.445
VCT,SVK,8069.162
VCT,SVN,7866.174
VCT,SWE,8150.844
VCT,SWZ,10895.43
VCT,SYC,13025.39
VCT,SYR,9893.431
VCT,TCA,1396.474
VCT,TCD,8241.214
VCT,TGO,6895.086
VCT,THA,16422.39
VCT,TJK,12277.63
VCT,TKL,12479.69
VCT,TKM,11555.72
VCT,TMP,19128.46
VCT,TON,13005.68
VCT,TTO,287.3291
VCT,TUN,7498.122
VCT,TUR,9072.479
VCT,TUV,13421.45
VCT,TWN,15762.38
VCT,TZA,11326.65
VCT,UGA,10421.98
VCT,UKR,9010.13
VCT,URY,5382.015
VCT,USA,3308.9
VCT,UZB,12122.12
VCT,VCT,7.418372
VCT,VEN,685.6442
VCT,VGB,687.436
VCT,VNM,15972.75
VCT,VUT,14710.95
VCT,WLF,13010.98
VCT,WSM,14311.53
VCT,YEM,11233.82
VCT,YUG,8337.874
VCT,ZAF,9908.777
VCT,ZAR,8674.455
VCT,ZMB,10353.2
VCT,ZWE,10699.66
VEN,ABW,408.8065
VEN,AFG,13208.57
VEN,AGO,9137.924
VEN,AIA,946.1678
VEN,ALB,8971.885
VEN,AND,7458.762
VEN,ANT,275.9078
VEN,ARE,12567.75
VEN,ARG,5114.314
VEN,ARM,11015.28
VEN,ATG,913.6557
VEN,AUS,15372.93
VEN,AUT,8645.725
VEN,AZE,11424.41
VEN,BDI,10768.7
VEN,BEL,7793.681
VEN,BEN,7645.438
VEN,BFA,7104.361
VEN,BGD,15488.41
VEN,BGR,9239.998
VEN,BHR,12141.81
VEN,BHS,1951.875
VEN,BIH,8833.439
VEN,BLR,9355.841
VEN,BLZ,2472.849
VEN,BMU,2426.953
VEN,BOL,3017.41
VEN,BRA,4393.217
VEN,BRB,844.7064
VEN,BRN,18294.07
VEN,BTN,15102.17
VEN,BWA,10792.23
VEN,CAF,9441.687
VEN,CAN,3871.308
VEN,CCK,18251.15
VEN,CHE,7973.097
VEN,CHL,4922.363
VEN,CHN,14402.5
VEN,CIV,6949.832
VEN,CMR,8676.165
VEN,COG,9249.521
VEN,COK,10730.85
VEN,COL,1114.829
VEN,COM,12430.79
VEN,CPV,4732.41
VEN,CRI,1877.249
VEN,CUB,2156.569
VEN,CXR,19229.31
VEN,CYM,1830.103
VEN,CYP,10257.65
VEN,CZE,8500.567
VEN,DEU,7984.647
VEN,DJI,11918
VEN,DMA,798.5991
VEN,DNK,8388.854
VEN,DOM,932.9859
VEN,DZA,7530.821
VEN,ECU,1757.299
VEN,EGY,10202.79
VEN,ERI,11364.96
VEN,ESH,5905.471
VEN,ESP,6995.169
VEN,EST,9099.151
VEN,ETH,11528.9
VEN,FIN,9103.444
VEN,FJI,12970.5
VEN,FLK,6986.995
VEN,FRA,7618.86
VEN,FRO,7450.709
VEN,FSM,14662.03
VEN,GAB,8516.002
VEN,GBR,7495.812
VEN,GEO,10975
VEN,GHA,7357.734
VEN,GIB,6779.792
VEN,GIN,5607.906
VEN,GLP,824.875
VEN,GMB,5474.209
VEN,GNB,5592.626
VEN,GNQ,8380.969
VEN,GRC,9352.117
VEN,GRD,590.9896
VEN,GRL,6083.491
VEN,GTM,2599.399
VEN,GUF,1727.821
VEN,GUY,1053.762
VEN,HKG,16375.76
VEN,HND,2240.429
VEN,HRV,8626.1
VEN,HTI,1060.145
VEN,HUN,8850.266
VEN,IDN,19180.12
VEN,IND,14212.44
VEN,IRL,7148.895
VEN,IRN,11775.83
VEN,IRQ,11289.88
VEN,ISL,6907.352
VEN,ISR,10472.25
VEN,ITA,8360.616
VEN,JAM,1343.823
VEN,JOR,10582.3
VEN,JPN,14172.2
VEN,KAZ,13011.61
VEN,KEN,11549.19
VEN,KGZ,12913.59
VEN,KHM,17407.22
VEN,KIR,13250.94
VEN,KNA,873.6546
VEN,KOR,14488.19
VEN,KWT,11768.86
VEN,LAO,16654
VEN,LBN,10485.31
VEN,LBR,6193.946
VEN,LBY,8456.976
VEN,LCA,751.3372
VEN,LKA,15871.38
VEN,LSO,11015.38
VEN,LTU,9201.287
VEN,LUX,7904.386
VEN,LVA,9093.638
VEN,MAC,16376.91
VEN,MAR,6610.932
VEN,MDA,9589.576
VEN,MDG,12951.73
VEN,MDV,15348.95
VEN,MEX,3594.984
VEN,MHL,13297.64
VEN,MKD,9099.995
VEN,MLI,6417.482
VEN,MLT,8564.157
VEN,MMR,16464.96
VEN,MNG,13495.91
VEN,MNP,15427.42
VEN,MOZ,11474.17
VEN,MRT,5542.594
VEN,MSR,850.5395
VEN,MTQ,776.8096
VEN,MUS,14002.33
VEN,MWI,11446.21
VEN,MYS,18054.8
VEN,NAM,9864.664
VEN,NCL,14218.21
VEN,NER,7495.242
VEN,NFK,13988.41
VEN,NGA,7748.341
VEN,NIC,2119.671
VEN,NIU,11751.33
VEN,NLD,7854.576
VEN,NOR,8312.998
VEN,NPL,14827.77
VEN,NRU,13974.69
VEN,NZL,13077.16
VEN,OMN,12995.54
VEN,PAK,13545.4
VEN,PAL,10458.45
VEN,PAN,1390.195
VEN,PCN,7910.499
VEN,PER,2761.299
VEN,PHL,17096.82
VEN,PLW,16934.32
VEN,PNG,16302.01
VEN,POL,8947.446
VEN,PRI,878.7063
VEN,PRK,14359.91
VEN,PRT,6503.312
VEN,PRY,4112.927
VEN,PYF,9603.084
VEN,QAT,12266.04
VEN,REU,13788.75
VEN,ROM,9434.639
VEN,RUS,9940.07
VEN,RWA,10822.08
VEN,SAU,11843.31
VEN,SDN,10697.5
VEN,SEN,5383.674
VEN,SGP,18364.75
VEN,SHN,7360.983
VEN,SLB,14898.68
VEN,SLE,5886.342
VEN,SLV,2442.563
VEN,SMR,8357.016
VEN,SOM,12406.32
VEN,SPM,4142.899
VEN,STP,8224.743
VEN,SUR,1391.218
VEN,SVK,8705.267
VEN,SVN,8511.67
VEN,SWE,8722.905
VEN,SWZ,11334.17
VEN,SYC,13653.28
VEN,SYR,10569.25
VEN,TCA,1291.65
VEN,TCD,8902.789
VEN,TGO,7521.914
VEN,THA,16992.48
VEN,TJK,12891.55
VEN,TKL,11834.03
VEN,TKM,12196.36
VEN,TMP,18642.53
VEN,TON,12325.28
VEN,TTO,592.5854
VEN,TUN,8173.395
VEN,TUR,9732.609
VEN,TUV,12784.55
VEN,TWN,15959.26
VEN,TZA,11924.8
VEN,UGA,11051.02
VEN,UKR,9630.776
VEN,URY,5189.768
VEN,USA,3428.63
VEN,UZB,12722.76
VEN,VCT,685.6442
VEN,VEN,359.182
VEN,VGB,910.3746
VEN,VNM,16429.71
VEN,VUT,14039.95
VEN,WLF,12351.05
VEN,WSM,13654.5
VEN,YEM,11916.02
VEN,YUG,8987.62
VEN,ZAF,10253.69
VEN,ZAR,9258.221
VEN,ZMB,10879.45
VEN,ZWE,11211.36
VGB,ABW,881.2882
VGB,AFG,12377.8
VGB,AGO,9066.944
VGB,AIA,165.8035
VGB,ALB,8219.744
VGB,AND,6700.231
VGB,ANT,844.9984
VGB,ARE,11879.61
VGB,ARG,5947.181
VGB,ARM,10228.28
VGB,ATG,329.3544
VGB,AUS,16095.61
VGB,AUT,7838.208
VGB,AZE,10622.03
VGB,BDI,10550.3
VGB,BEL,6965.909
VGB,BEN,7381.63
VGB,BFA,6758.394
VGB,BGD,14612.74
VGB,BGR,8472.396
VGB,BHR,11453.29
VGB,BHS,1506.315
VGB,BIH,8060.089
VGB,BLR,8504.98
VGB,BLZ,2564.058
VGB,BMU,1541.603
VGB,BOL,3909.293
VGB,BRA,5064.433
VGB,BRB,800.6806
VGB,BRN,17430.91
VGB,BTN,14217.37
VGB,BWA,10915.96
VGB,CAF,9149.337
VGB,CAN,3126.958
VGB,CCK,17938.43
VGB,CHE,7176.514
VGB,CHL,5817.593
VGB,CHN,13536.78
VGB,CIV,6729.429
VGB,CMR,8418.226
VGB,COG,9099.628
VGB,COK,11260.87
VGB,COL,1912.102
VGB,COM,12292.21
VGB,CPV,4392.235
VGB,CRI,2297.696
VGB,CUB,1922.039
VGB,CXR,18661.72
VGB,CYM,1767.616
VGB,CYP,9540.103
VGB,CZE,7679.616
VGB,DEU,7153.428
VGB,DJI,11430.83
VGB,DMA,491.3921
VGB,DNK,7532.106
VGB,DOM,545.4186
VGB,DZA,6832.655
VGB,ECU,2574.745
VGB,EGY,9541.082
VGB,ERI,10847.49
VGB,ESH,5329.412
VGB,ESP,6254.025
VGB,EST,8221.877
VGB,ETH,11094.1
VGB,FIN,8223.082
VGB,FJI,13409.76
VGB,FLK,7835.382
VGB,FRA,6804.749
VGB,FRO,6557.046
VGB,FSM,14546.77
VGB,GAB,8319.486
VGB,GBR,6660.509
VGB,GEO,10176.28
VGB,GHA,7118.272
VGB,GIB,6085.833
VGB,GIN,5357.806
VGB,GLP,410.2319
VGB,GMB,5148.714
VGB,GNB,5295.929
VGB,GNQ,8134.929
VGB,GRC,8626.165
VGB,GRD,774.9083
VGB,GRL,5182.049
VGB,GTM,2793.242
VGB,GUF,2011.417
VGB,GUY,1476.385
VGB,HKG,15500.13
VGB,HND,2462.89
VGB,HRV,7837.923
VGB,HTI,814.4899
VGB,HUN,8046.974
VGB,IDN,18373.53
VGB,IND,13378.93
VGB,IRL,6295.921
VGB,IRN,11002.35
VGB,IRQ,10558.18
VGB,ISL,6000.425
VGB,ISR,9780.551
VGB,ITA,7608.557
VGB,JAM,1288.976
VGB,JOR,9888.731
VGB,JPN,13485.45
VGB,KAZ,12123.63
VGB,KEN,11270.73
VGB,KGZ,12031.79
VGB,KHM,16499.13
VGB,KIR,13342.4
VGB,KNA,239.5168
VGB,KOR,13688.75
VGB,KWT,11060.94
VGB,LAO,15745.69
VGB,LBN,9774.505
VGB,LBR,5984.174
VGB,LBY,7800.141
VGB,LCA,627.7905
VGB,LKA,15220.24
VGB,LSO,11205.23
VGB,LTU,8347.079
VGB,LUX,7086.448
VGB,LVA,8228.054
VGB,MAC,15497.41
VGB,MAR,5941.875
VGB,MDA,8781.485
VGB,MDG,12924.34
VGB,MDV,14794.18
VGB,MEX,3632.879
VGB,MHL,13278.33
VGB,MKD,8340.195
VGB,MLI,6083.637
VGB,MLT,7870.863
VGB,MMR,15583.48
VGB,MNG,12600.41
VGB,MNP,15023.08
VGB,MOZ,11598.37
VGB,MRT,5124.694
VGB,MSR,320.5867
VGB,MTQ,570.6859
VGB,MUS,13982.19
VGB,MWI,11375.21
VGB,MYS,17201.88
VGB,NAM,9986.644
VGB,NCL,14712.56
VGB,NER,7119.712
VGB,NFK,14592.71
VGB,NGA,7480.224
VGB,NIC,2430.657
VGB,NIU,12227.65
VGB,NLD,7016.512
VGB,NOR,7434.578
VGB,NPL,13960.67
VGB,NRU,14064.94
VGB,NZL,13858.68
VGB,OMN,12295.54
VGB,PAK,12703.63
VGB,PAL,9773.111
VGB,PAN,1923.598
VGB,PCN,8584.765
VGB,PER,3663.938
VGB,PHL,16302.97
VGB,PLW,16479.54
VGB,PNG,16471.2
VGB,POL,8109.835
VGB,PRI,159.7829
VGB,PRK,13548.5
VGB,PRT,5774.123
VGB,PRY,4921.689
VGB,PYF,10117.18
VGB,QAT,11583.03
VGB,REU,13784.52
VGB,ROM,8649.312
VGB,RUS,9071.506
VGB,RWA,10579.37
VGB,SAU,11186.33
VGB,SDN,10201.29
VGB,SEN,5036.82
VGB,SGP,17500.55
VGB,SHN,7502.356
VGB,SLB,15130.49
VGB,SLE,5646.479
VGB,SLV,2676.735
VGB,SMR,7586.03
VGB,SOM,12043.61
VGB,SPM,3234.514
VGB,STP,8042.375
VGB,SUR,1731.722
VGB,SVK,7897.816
VGB,SVN,7721.879
VGB,SWE,7847.352
VGB,SWZ,11467.82
VGB,SYC,13352.26
VGB,SYR,9859.755
VGB,TCA,759.7953
VGB,TCD,8510.137
VGB,TGO,7266.235
VGB,THA,16097.23
VGB,TJK,12041.5
VGB,TKL,12157.65
VGB,TKM,11384.23
VGB,TMP,18477.21
VGB,TON,12821.14
VGB,TTO,931.7778
VGB,TUN,7473.438
VGB,TUR,8971.193
VGB,TUV,13070.45
VGB,TWN,15143.02
VGB,TZA,11722.4
VGB,UGA,10765.05
VGB,UKR,8797.883
VGB,URY,6006.508
VGB,USA,2638.875
VGB,UZB,11860.38
VGB,VCT,687.436
VGB,VEN,910.3746
VGB,VGB,4.652427
VGB,VNM,15520.37
VGB,VUT,14456
VGB,WLF,12727.64
VGB,WSM,14007.52
VGB,YEM,11375.52
VGB,YUG,8204.542
VGB,ZAF,10539.7
VGB,ZAR,9109.068
VGB,ZMB,10850.77
VGB,ZWE,11210.55
VNM,ABW,16271.96
VNM,AFG,3884.103
VNM,AGO,10637.65
VNM,AIA,15503.53
VNM,ALB,8172.986
VNM,AND,9560.423
VNM,ANT,16304.38
VNM,ARE,5265.521
VNM,ARG,17877.15
VNM,ARM,6124.733
VNM,ATG,15580.65
VNM,AUS,7769.68
VNM,AUT,8254.594
VNM,AZE,5669.295
VNM,BDI,8760.929
VNM,BEL,8989.95
VNM,BEN,11133.58
VNM,BFA,11288.78
VNM,BGD,1622.246
VNM,BGR,7859.746
VNM,BHR,5621.641
VNM,BHS,14891.31
VNM,BIH,8216.021
VNM,BLR,7388.299
VNM,BLZ,15487.46
VNM,BMU,14017.09
VNM,BOL,19228.99
VNM,BRA,17191.68
VNM,BRB,15918.28
VNM,BRN,2042.273
VNM,BTN,1786.672
VNM,BWA,10031.04
VNM,CAF,9556.967
VNM,CAN,12816.55
VNM,CCK,3858.968
VNM,CHE,8936.451
VNM,CHL,18603.05
VNM,CHN,2330.799
VNM,CIV,11845.84
VNM,CMR,10313.96
VNM,COG,10251.42
VNM,COK,11274.68
VNM,COL,17177.21
VNM,COM,7749.041
VNM,CPV,13208.24
VNM,CRI,16416.56
VNM,CUB,15040.36
VNM,CXR,3498.543
VNM,CYM,15477.66
VNM,CYP,7141.527
VNM,CZE,8338.598
VNM,DEU,8793.074
VNM,DJI,6742.036
VNM,DMA,15758.54
VNM,DNK,8299.982
VNM,DOM,15610.19
VNM,DZA,9706.721
VNM,ECU,17672.47
VNM,EGY,7434.833
VNM,ERI,7062.976
VNM,ESH,11559.33
VNM,ESP,10053.22
VNM,EST,7516.78
VNM,ETH,7280.118
VNM,FIN,7498.113
VNM,FJI,9028.349
VNM,FLK,16339.06
VNM,FRA,9208.554
VNM,FRO,9068.675
VNM,FSM,5842.786
VNM,GAB,10671.47
VNM,GBR,9248.713
VNM,GEO,6103.088
VNM,GHA,11452.54
VNM,GIB,10408.48
VNM,GIN,12801.2
VNM,GLP,15697.06
VNM,GMB,12672.29
VNM,GNB,12667.58
VNM,GNQ,10598.92
VNM,GRC,7929.799
VNM,GRD,16109.91
VNM,GRL,10355.09
VNM,GTM,15680.77
VNM,GUF,16291.27
VNM,GUY,16483.22
VNM,HKG,868.035
VNM,HND,15873.08
VNM,HRV,8351.207
VNM,HTI,15625.75
VNM,HUN,8077.671
VNM,IDN,3023.314
VNM,IND,3006.763
VNM,IRL,9520.277
VNM,IRN,5502.821
VNM,IRQ,6149.156
VNM,ISL,9550.313
VNM,ISR,7064.045
VNM,ITA,8741.851
VNM,JAM,15685.3
VNM,JOR,6957.611
VNM,JPN,3672.564
VNM,KAZ,3646.908
VNM,KEN,7899.972
VNM,KGZ,3788.834
VNM,KHM,1054.802
VNM,KIR,7606.6
VNM,KNA,15592.77
VNM,KOR,2740.135
VNM,KWT,5844.974
VNM,LAO,478.553
VNM,LBN,6966.687
VNM,LBR,12477.45
VNM,LBY,9016.406
VNM,LCA,15878.14
VNM,LKA,3208.334
VNM,LSO,10091.6
VNM,LTU,7522.653
VNM,LUX,8921.031
VNM,LVA,7575.857
VNM,MAC,807.9218
VNM,MAR,10642.98
VNM,MDA,7356.875
VNM,MDG,7754.976
VNM,MDV,3972.821
VNM,MEX,14772
VNM,MHL,7174.036
VNM,MKD,8022.566
VNM,MLI,11890.65
VNM,MLT,8780.34
VNM,MMR,1124.431
VNM,MNG,2993.437
VNM,MNP,4257.604
VNM,MOZ,9478.27
VNM,MRT,12339.04
VNM,MSR,15639.06
VNM,MTQ,15820.99
VNM,MUS,6979.507
VNM,MWI,8780.87
